date_time,country,city,state,shape,summary,lat,lng,location
9/28/16 21:00,USA,Black Mountain,NC,Unknown,"Bright flashing, shimmering, unmoving and color changing light seen for 15 ",35.6178951,-82.3212301,POINT(-82.3212301 35.6178951)
,,,,,minutes.,,,
9/28/16 20:44,USA,Louisville,KY,Sphere,Approximately 20:44 on Wednesday 9/28/2016 one object observed moving from ,38.2542376,-85.7594069,POINT(-85.7594069 38.2542376)
,,,,,Approximately 224° SW toward 44° NE moving too slow to be a,,,
7/12/16 18:53,USA,Las Vegas,NV,Other,Pyramid or triangle or similar shape.. maybe rotating silent floating over ,36.1662859,-115.1492249,POINT(-115.1492249 36.1662859)
,,,,,"us 95 and Decatur, going south.. south east.",,,
9/28/16 20:16,USA,Aurora,CO,Light,While in our backyard relaxing on the patio my girlfriend and I saw a round ,43.6963371,-98.572246,POINT(-98.572246 43.6963371)
,,,,,bright light heading from west to east at a moderate elevat,,,
9/28/16 20:16,USA,Aurora,CO,Circle,"We saw a bright light traveling E to west, at a moderate speed and ",43.6963371,-98.572246,POINT(-98.572246 43.6963371)
,,,,,elevation that lasted up to 2 min,,,
9/28/16 19:50,USA,Beaverton,OR,Disk,"The object was flying South, about as high as an airplane but looked ",45.4871723,-122.8037803,POINT(-122.8037803 45.4871723)
,,,,,different enough from a plane that it caught our eye and we contin,,,
9/28/16 14:30,USA,Littleton,CO,Diamond,it was broad daylight!,39.613321,-105.0166497,POINT(-105.0166497 39.613321)
9/28/16 13:59,USA,Dell Rapids,SD,Flash,I saw a blue and white flash of light that quickly fell to the earth while ,43.826084,-96.7061609,POINT(-96.7061609 43.826084)
,,,,,I was driving home from school.,,,
9/28/16 3:00,USA,Grand Rapids,MI,Sphere,Metallic sphere sitting motionless with sudden disappearance.,42.9632405,-85.6678638,POINT(-85.6678638 42.9632405)
9/27/16 22:30,USA,Redmond,OR,Unknown,"Dimly lit, gray, fast moving object.",44.2726203,-121.1739211,POINT(-121.1739211 44.2726203)
9/27/16 22:00,USA,Warner Robins,GA,Light,Orange reddish object and white lights observed for 45 minutes.,32.598313,-83.62567691,POINT(-83.6256769145824 32.598313)
9/27/16 22:00,USA,Penfield,NY,Rectangle,I was heading south on Baird Road. I was right in front of the library on ,43.1303407,-77.4755509,POINT(-77.4755509 43.1303407)
,,,,,"that road, I looked up saw a bright white rectangle hoverin",,,
9/27/16 21:30,USA,Spokane,WA,Unknown,Two members of her family had seen two strange lights over Fairchild ,47.6588603,-117.4247133,POINT(-117.4247133 47.6588603)
,,,,,Airforce Base.,,,
7/12/16 18:20,USA,Riverdale,GA,Cylinder,"While standing outside smoking,my neighbors came to me and pointed out this ",33.5726113,-84.4132593,POINT(-84.4132593 33.5726113)
,,,,,"object that was bright like an airplane's headlights, but i",,,
9/27/16 21:30,USA,Keizer,OR,Formation,Formation of 3 reddish/orange colored lights flew over my house in a ,44.9958075,-123.0197172,POINT(-123.0197172 44.9958075)
,,,,,triangular formation. ((anonymous report)),,,
9/27/16 21:21,USA,Hoquiam,WA,Circle,A very bright light in the sky which I first assumed to be a star. Stayed ,46.980929,-123.8893349,POINT(-123.8893349 46.980929)
,,,,,"stationary for along time, then moved rapidly to the west.",,,
9/27/16 21:00,USA,Claremont,CA,Flash,Bright light expanded and then contracted to a pinprick of light before ,34.0966764,-117.7197784,POINT(-117.7197784 34.0966764)
,,,,,disappearing,,,
9/27/16 21:00,USA,St. Louis,MO,Flash,Flashes of Light,38.6272733,-90.1978888,POINT(-90.1978888 38.6272733)
9/27/16 21:00,USA,El Monte,CA,Circle,"Two glowing objects come out of the clouds in the night sky of El Monte, CA.",34.0751571,-118.0368489,POINT(-118.0368489 34.0751571)
9/27/16 20:50,USA,Missoula,MT,Fireball,"Seen by 2 people in Missoula, Montana, at approximately 23:50 there where 3 ",46.8700801,-113.9952795,POINT(-113.9952795 46.8700801)
,,,,,fireball looking crafts hovering with no sound.,,,
9/27/16 20:30,USA,New Britain,CT,Circle,"Above a house, stood stationary rapidly traveled westward. ((anonymous ",41.6804665,-72.822161,POINT(-72.822161 41.6804665)
,,,,,report)),,,
9/27/16 20:15,USA,West pittston,PA,Circle,At 8:15 p.m. I saw a circular object with 5 bright white lights coming ,41.3279106,-75.8007111,POINT(-75.8007111 41.3279106)
,,,,,Southeast going Northwest it made no sound and was flying very l,,,
9/27/16 19:50,USA,Beaverton,OR,Disk,We were headed east on Sexton Mountain Drive and I see this unusual ,45.4871723,-122.8037803,POINT(-122.8037803 45.4871723)
,,,,,"light/object flying in the sky. I tell my husband to pull over, gra",,,
9/27/16 18:30,USA,Somerville,NJ,Formation,In Nj on 287 north between exits 8 and 13. We saw 4 round shape object In a ,40.5742696,-74.6098799,POINT(-74.6098799 40.5742696)
,,,,,diagonal formation. We witnessed it for about 20 minutes d,,,
7/12/16 18:00,USA,Plymouth,MA,Light,Noticed large bright light traveling E towards the Atlantic. No flashing ,41.9584367,-70.6672576,POINT(-70.6672576 41.9584367)
,,,,,lights could be seen. Obj. slowed down dramatically .,,,
9/27/16 17:15,USA,Centennial,CO,Circle,"We saw a small white circular object travel east to west, stop and hover, ",39.5680644,-104.9778307,POINT(-104.97783071285 39.5680644)
,,,,,then move upward out of sight.,,,
9/27/16 15:10,USA,Amarillo,TX,Teardrop,"Round, Shiny, almost transparent, still object in the sky, facing West",35.2072185,-101.8338245,POINT(-101.8338245 35.2072185)
9/27/16 13:10,USA,Monterey,CA,Disk,"While driving, I noticed a large disc shaped metallic object in the sky ",36.600256,-121.8946387,POINT(-121.8946387 36.600256)
,,,,,above Monterey Bay. The metal was shiny and reflective.,,,
9/27/16 10:30,USA,Bernville,PA,Triangle,Triangle shaped aircrafts with no sound bright lights. ((anonymous report)),40.433426,-76.1121647,POINT(-76.1121647 40.433426)
9/27/16 6:50,USA,Navarre,OH,Light,4 lights in elongated diamond shape. ((anonymous report)),40.7248607,-81.5218426,POINT(-81.5218426 40.7248607)
9/27/16 5:30,USA,Newport,AR,Light,moving light in the sky,35.6048018,-91.281795,POINT(-91.281795 35.6048018)
9/27/16 4:45,USA,Moss Point,MS,Light,Huge solided red light in the sky. ((anonymous report)),30.4115881,-88.53446,POINT(-88.53446 30.4115881)
9/27/16 3:00,USA,Palm Beach Gardens,FL,Light,I woke up to smoke a cigarette outside double tree hotel balcony that faces ,26.84176195,-80.13530871,POINT(-80.1353087134005 26.84176195)
,,,,,pga blvd when I saw a light flickering underneath a lamp po,,,
9/27/16 1:45,USA,Lathrop,MO,Unknown,Bright light was stationary in the sky and then took off at an incredible ,39.5483354,-94.329946,POINT(-94.329946 39.5483354)
,,,,,speed before it disappeared completely. ((anonymous report)),,,
9/27/16 1:42,USA,Roseville,CA,Changing,3-15 lights with iridescent (rainbow-colored) tails coiling and whipping ,38.72338,-121.1858782,POINT(-121.185878161131 38.72338)
,,,,,from glowing center into 'symbol' like shapes.,,,
7/12/16 7:00,USA,Orlando,FL,Fireball,I was outside on back porch and saw a bright red orange color looked like a ,28.5479786,-81.41278409,POINT(-81.4127840856302 28.5479786)
,,,,,fire ball or exploded something in the air it was eastward.,,,
9/27/16 1:30,USA,North Pole,AK,Unknown,9/27/16 1:30 am & 10/6/16 11:00 pm North Pole AK Unknown 15-20 Big Bright ,64.750922,-147.349312,POINT(-147.349312 64.750922)
,,,,,Star 10/7/16. ((anonymous report)),,,
9/27/16 1:00,USA,Cowiche,WA,Fireball,At 1:15 am my husband and I were sitting on our porch and saw a fire ball ,46.6698469,-120.7122934,POINT(-120.7122934 46.6698469)
,,,,,appear from the south very low lower than most air planes it,,,
9/26/16 0:00,USA,Palm Beach Garden,FL,Light,I was stopped at a red light and noticed bright lights in the sky. I took ,26.84176195,-80.13530871,POINT(-80.1353087134005 26.84176195)
,,,,,more notice when the objects in sky began to multiply and glo,,,
9/26/16 23:59,USA,Orange Park,FL,Triangle,11-12 orange colored triangular objects sighted for about 2 minutes around ,30.1660736,-81.7064839,POINT(-81.7064839 30.1660736)
,,,,,"midnight in Orange Park, Fl. On Sept. 26, 2016",,,
9/26/16 23:40,USA,Buffalo,NY,Unknown,"Cargo fleet through Buffalo, NY, 14204 near Canadian border.",42.8867166,-78.8783921,POINT(-78.8783921 42.8867166)
9/26/16 23:26,USA,Providence,RI,Unknown,Extremely fast (hypersonic+) aircraft (UFO) captured on Live TV over ,41.8239891,-71.4128342,POINT(-71.4128342 41.8239891)
,,,,,"Providence, RI....Please Help me ID this thing.",,,
9/26/16 21:50,USA,Dallas,TX,Light,During the dallas cowboy football game on tv a camera pointed at the dallas ,32.7762719,-96.7968558,POINT(-96.7968558 32.7762719)
,,,,,skyline picked up an object of light moving from rt to left,,,
9/26/16 21:20,USA,Savannah,GA,Fireball,Red spherical light near Bull River. ((anonymous report)),32.0835407,-81.0998341,POINT(-81.0998341 32.0835407)
9/26/16 20:00,USA,Napoleonville,LA,Triangle,"Large triangular object with blue/white, green and orange lights",29.9404803,-91.0248213,POINT(-91.0248213 29.9404803)
9/26/16 19:35,USA,Goleta,CA,Other,Jet with landing lights traveling sideways. ((anonymous report)),34.4358295,-119.8276388,POINT(-119.8276388 34.4358295)
6/12/16 20:45,USA,High Point,NC,Other,"Unique Craft Spotted above trees, still motion, strange shape, just ",35.9556924,-80.0053175,POINT(-80.0053175 35.9556924)
,,,,,observing.,,,
9/26/16 17:40,USA,Walkertown,NC,Rectangle,Sitting at a traffic light on the way home from work. Sky was dark due to ,35.6534497,-82.3390097,POINT(-82.3390097 35.6534497)
,,,,,pending storm. There is an area of light break in the sky a,,,
9/26/16 16:00,USA,Apple Valley,UT,Changing,Glowing orb hovers in southern Utah for over four hours.,37.0897057,-113.1243875,POINT(-113.1243875 37.0897057)
9/26/16 15:30,USA,Oakdale,CA,Other,Small slow moving object that glowed bright white,37.7665947,-120.8471544,POINT(-120.8471544 37.7665947)
9/26/16 14:00,USA,Rothschild,WI,Triangle,Triangle shaped 3 bright lights moving slowly,44.8871907,-89.6201217,POINT(-89.6201217 44.8871907)
9/26/16 12:30,USA,Antioch,CA,Teardrop,FLOATING WHITE OBJECTS ABOVE MT.DIABLO FOOTHILLS IN CA,38.0049214,-121.8057889,POINT(-121.8057889 38.0049214)
9/26/16 11:35,USA,Sacramento,CA,Oval,"Star-like object trailing plane, followed by silver-whitish gray pill object",38.5815719,-121.4943995,POINT(-121.4943995 38.5815719)
9/26/16 7:30,USA,Hollywood,FL,Circle,"Bright white circle, high speed travel and large rapid U-turns. ((anonymous ",26.0112014,-80.14949,POINT(-80.14949 26.0112014)
,,,,,report)),,,
9/26/16 5:20,USA,Coachella,CA,Circle,I was standing in a maintenance yard using nvg goggles looking up to the ,33.6795519,-116.1763379,POINT(-116.1763379 33.6795519)
,,,,,sky noticed 8 objects overhead. ((anonymous report)),,,
9/26/16 5:00,USA,Long Beach,CA,Light,Impossably fast moving light following plane and evading persuit. ,33.78538945,-118.1580492,POINT(-118.158049215311 33.78538945)
,,,,,((anonymous report)),,,
9/26/16 4:08,USA,Aurora,CO,Cigar,"Similar to shooting star, bright green and left trails like smoke clouds. ",43.6963371,-98.572246,POINT(-98.572246 43.6963371)
,,,,,No noise cloud level so kinda close.,,,
6/12/16 19:15,USA,Austin,NV,Fireball,I work for a major national ((deleted--corp.) and my family (wife/age ,39.4932592,-117.0695385,POINT(-117.0695385 39.4932592)
,,,,,"deleted) daughter) and I were driving N of Austin, NV.",,,
9/26/16 3:00,USA,Port Orchard,WA,Triangle,Just arrived for a delivery to a store and waiting for the door to open ,47.5315625,-122.6384055,POINT(-122.6384055 47.5315625)
,,,,,looking up and saw a triangle shape with 3 red lights then abou,,,
9/25/16 0:00,USA,Bellingham,WA,Circle,Bright silent orb movng a extreme speed over Bellingham.,48.754402,-122.4788601,POINT(-122.4788601 48.754402)
9/25/16 23:46,USA,El Mirage,AZ,Circle,Around 11:46 PM when I was staring up in the sky and noticed 2 circle li ,33.6130338,-112.3244865,POINT(-112.3244865 33.6130338)
,,,,,((anonymous report)),,,
9/25/16 23:00,USA,Naugatuck,CT,Light,I was sitting on the deck with family and unidentified avian crafts became ,41.4860186,-73.0509431,POINT(-73.0509431 41.4860186)
,,,,,visible. Hovering over cities.,,,
9/25/16 22:15,USA,San Jose,CA,Rectangle,I was on my balcony around 22:15 this evening when looked up at the sky and ,37.3361905,-121.8905832,POINT(-121.8905832 37.3361905)
,,,,,saw this rectangular shaped object with bright red lights a,,,
9/25/16 21:30,USA,Reston,VA,Circle,"Reston, VA, at ~21:30z: Extremely fast multi-colored object moving at the ",38.9584018,-77.3579742,POINT(-77.3579742 38.9584018)
,,,,,trajectory of a passenger plane for 2 sec and disappearing.,,,
9/25/16 21:30,USA,Sacramento,CA,Light,I was sitting out side and looked to the west and saw a massive light in ,38.5815719,-121.4943995,POINT(-121.4943995 38.5815719)
,,,,,"the sky it was red,blue and white it stayed in one place for 2",,,
9/25/16 20:30,USA,Wetumpka,AL,Light,Flickering light high in the sky with smooth drone-like movements.,32.5437448,-86.2119126,POINT(-86.2119126 32.5437448)
9/25/16 20:19,USA,Northglenn,CO,Triangle,Triangle shaped object with white lights on the three tips seen moving ,39.885541,-104.9872025,POINT(-104.9872025 39.885541)
,,,,,south to north,,,
9/25/16 20:15,USA,Eugene,OR,Triangle,Saw triangle shaped craft with some kind of cloaking.,44.10118085,-123.1523837,POINT(-123.152383713818 44.10118085)
6/12/16 19:00,USA,Austin,NV,Other,Dark yellow pulsating lights in the western sky and bright yellow light ,39.4932592,-117.0695385,POINT(-117.0695385 39.4932592)
,,,,,show to the north.,,,
9/25/16 20:00,USA,Bellingham,WA,Circle,"I saw another post for this same event - I too, saw a bright white flash ",48.754402,-122.4788601,POINT(-122.4788601 48.754402)
,,,,,like a ball come down from the sky. It looked as if it went in,,,
9/25/16 19:47,USA,Roseville,CA,Formation,It seemed to be at least 50 objects that were vertical and then the went ,38.72338,-121.1858782,POINT(-121.185878161131 38.72338)
,,,,,horizontal with one object brighter than all the others.,,,
9/25/16 19:45,USA,Rocklin,CA,Unknown,Large formation of lights in the sky at night at a pretty high altitude ,38.7907339,-121.2357827,POINT(-121.2357827 38.7907339)
,,,,,without any noise.,,,
9/25/16 19:30,USA,Rocklin,CA,Unknown,Strange lights formation in a streak in the sky above Rocklin Ca. To many ,38.7907339,-121.2357827,POINT(-121.2357827 38.7907339)
,,,,,to be drones.,,,
9/25/16 17:15,USA,Cranford,NJ,Sphere,Orange orb with white satellites appear and disappear in a clear daytime ,40.6584358,-74.2995922,POINT(-74.2995922 40.6584358)
,,,,,sky. ((anonymous report)),,,
9/25/16 15:49,USA,Wilmington,DE,Circle,Four objects noticed way up in the sky. ((anonymous report)),39.745947,-75.5465889,POINT(-75.5465889 39.745947)
9/25/16 14:00,USA,East Brunswick,NJ,Oval,"Shiny Oval Shape UFO sighting in East Brunswick, NJ on Sept 25, 2016.",40.4278841,-74.4159839,POINT(-74.4159839 40.4278841)
9/25/16 12:30,USA,Pittsburgh,PA,Chevron,Saw a triangle/chevron shape black and red craft flying over the clouds at ,40.4416941,-79.990086,POINT(-79.990086 40.4416941)
,,,,,a high rate of speed to the south,,,
9/25/16 12:00,USA,Brandywine,MD,Triangle,Strange rotating debris and triangular vessell above Brandywine,38.696783,-76.8477489,POINT(-76.8477489 38.696783)
9/25/16 1:00,USA,Kansas City,MO,Unknown,"Strange sounds were heard from outside. A sound ringing pitch,and a ",39.0844687,-94.5630297,POINT(-94.5630297 39.0844687)
,,,,,crunching aluminum sound. Then a humming rang inside my head and I,,,
12/19/16 3:30,USA,Salt Lake City,UT,Triangle,Triangular shaped object changing speed. ((anonymous report)),40.7670126,-111.8904307,POINT(-111.8904307 40.7670126)
6/12/16 18:00,USA,Nairn,LA,Formation,Orange orbs.,29.4279955,-89.6108946,POINT(-89.6108946 29.4279955)
9/25/16 0:09,USA,Dayton,TX,Triangle,((HOAX??)) Boomerang style craft. ((anonymous report)),30.0466051,-94.8852025,POINT(-94.8852025 30.0466051)
9/24/16 23:50,USA,Montville,OH,Flash,"Bright, white, even flash illuminated entire night sky for an instant. ",41.6072757,-81.0503741,POINT(-81.0503741 41.6072757)
,,,,,((anonymous report)),,,
9/24/16 23:30,USA,Stering Heights,MI,Formation,Tight knit formation of 5 yellow lights that disappeared.,35.1878231,-80.8082558,POINT(-80.8082558 35.1878231)
9/24/16 23:20,USA,White Plains,NY,Circle,As i was driving I saw two circular orange flying lights.They were side by ,41.0339862,-73.7629096,POINT(-73.7629096 41.0339862)
,,,,,side with a distance between them.I didn't hear any sound. I,,,
9/24/16 23:00,USA,Fenton,MI,Triangle,Two triangle shapes making no sound flew overhead with just the light from ,38.5132838,-90.4401793,POINT(-90.4401793 38.5132838)
,,,,,the moon reflecting off them. They traveled at a rate of spe,,,
9/24/16 22:45,USA,Cincinnati,OH,Oval,I witnessed a small orange light coming towards my location at the UDF on ,39.1014537,-84.5124601,POINT(-84.5124601 39.1014537)
,,,,,River Road and Anderson Ferry. It was coming north from Kentu,,,
9/24/16 22:15,USA,Long Beach,CA,Formation,"Three very bright lights in triangle formation moving slowly across sky, ",33.78538945,-118.1580492,POINT(-118.158049215311 33.78538945)
,,,,,slightly rotating in formation,,,
9/24/16 22:00,USA,Akron,OH,Formation,I saw 4 amber glowing disk shaped objects very low to the ground over ,41.0830643,-81.5184853,POINT(-81.5184853 41.0830643)
